gutenberg_id,text
126,"in the future a fascinating field for study.  One could imagine,"
126,"therefore, that if one had to search for survivors one would turn one's"
126,eyes with best hopes of success to some Tibetan village or some Alpine
126,"farm, many thousands of feet above the sea level."""
126,
126,"""Well, considerin' that there are no railroads and no steamers you might"
126,"as well talk about survivors in the moon,"" said Lord John.  ""But what I'm"
126,"askin' myself is whether it's really over or whether it's only half-time."""
126,
126,"Summerlee craned his neck to look round the horizon.  ""It seems clear and"
126,"fine,"" said he in a very dubious voice; ""but so it did yesterday.  I am"
126,"by no means assured that it is all over."""
126,
126,Challenger shrugged his shoulders.
126,
126,"""We must come back once more to our fatalism,"" said he.  ""If the world"
126,"has undergone this experience before, which is not outside the range of"
126,"possibility, it was certainly a very long time ago.  Therefore, we may"
126,"reasonably hope that it will be very long before it occurs again."""
126,
126,"""That's all very well,"" said Lord John, ""but if you get an earthquake"
126,shock you are mighty likely to have a second one right on the top of it.
126,I think we'd be wise to stretch our legs and have a breath of air while
126,we have the chance.  Since our oxygen is exhausted we may just as well be
126,"caught outside as in."""
126,
126,It was strange the absolute lethargy which had come upon us as a reaction
126,after our tremendous emotions of the last twenty-four hours.  It was both
126,"mental and physical, a deep-lying feeling that nothing mattered and that"
126,everything was a weariness and a profitless exertion.  Even Challenger
126,"had succumbed to it, and sat in his chair, with his great head leaning"
126,"upon his hands and his thoughts far away, until Lord John and I, catching"
126,"him by each arm, fairly lifted him on to his feet, receiving only the"
126,"glare and growl of an angry mastiff for our trouble.  However, once we"
126,had got out of our narrow haven of refuge into the wider atmosphere of
126,"everyday life, our normal energy came gradually back to us once more."
126,
126,But what were we to begin to do in that graveyard of a world?  Could ever
126,men have been faced with such a question since the dawn of time?  It is
126,"true that our own physical needs, and even our luxuries, were assured for"
126,"the future.  All the stores of food, all the vintages of wine, all the"
126,treasures of art were ours for the taking.  But what were we to _do_?
126,"Some few tasks appealed to us at once, since they lay ready to our hands."
126,We descended into the kitchen and laid the two domestics upon their
126,"respective beds.  They seemed to have died without suffering, one in the"
126,"chair by the fire, the other upon the scullery floor.  Then we carried in"
126,poor Austin from the yard.  His muscles were set as hard as a board in
126,"the most exaggerated rigor mortis, while the contraction of the fibres"
126,had drawn his mouth into a hard sardonic grin.  This symptom was
126,prevalent among all who had died from the poison.  Wherever we went we
126,"were confronted by those grinning faces, which seemed to mock at our"
126,"dreadful position, smiling silently and grimly at the ill-fated survivors"
126,of their race.
126,
126,"""Look here,"" said Lord John, who had paced restlessly about the"
126,"dining-room whilst we partook of some food, ""I don't know how you fellows"
126,"feel about it, but for my part, I simply _can't_ sit here and do nothin'."""
126,
126,"""Perhaps,"" Challenger answered, ""you would have the kindness to suggest"
126,"what you think we ought to do."""
126,
126,"""Get a move on us and see all that has happened."""
126,
126,"""That is what I should myself propose."""
126,
126,"""But not in this little country village.  We can see from the window all"
126,"that this place can teach us."""
126,
126,"""Where should we go, then?"""
126,
126,"""To London!"""
126,
126,"""That's all very well,"" grumbled Summerlee.  ""You may be equal to a"
126,"forty-mile walk, but I'm not so sure about Challenger, with his stumpy"
126,"legs, and I am perfectly sure about myself."" Challenger was very much"
126,annoyed.
126,
126,"""If you could see your way, sir, to confining your remarks to your own"
126,"physical peculiarities, you would find that you had an ample field for"
126,"comment,"" he cried."
126,
126,"""I had no intention to offend you, my dear Challenger,"" cried our"
126,"tactless friend. ""You can't be held responsible for your own physique."
126,"If nature has given you a short, heavy body you cannot possibly help"
126,"having stumpy legs."""
126,
126,Challenger was too furious to answer.  He could only growl and blink and
126,bristle.  Lord John hastened to intervene before the dispute became more
126,violent.
126,
126,"""You talk of walking.  Why should we walk?"" said he."
126,
126,"""Do you suggest taking a train?"" asked Challenger, still simmering."
126,
126,"""What's the matter with the motor-car?  Why should we not go in that?"""
126,
126,"""I am not an expert,"" said Challenger, pulling at his beard reflectively."
126,"""At the same time, you are right in supposing that the human intellect in"
126,its higher manifestations should be sufficiently flexible to turn itself
126,"to anything.  Your idea is an excellent one, Lord John.  I myself will"
126,"drive you all to London."""
126,
126,"""You will do nothing of the kind,"" said Summerlee with decision."
126,
126,"""No, indeed, George!"" cried his wife.  ""You only tried once, and you"
126,"remember how you crashed through the gate of the garage."""
126,
126,"""It was a momentary want of concentration,"" said Challenger complacently."
126,"""You can consider the matter settled.  I will certainly drive you all to"
126,"London."""
126,
126,The situation was relieved by Lord John.
126,
126,"""What's the car?"" he asked."
126,
126,"""A twenty-horsepower Humber."""
126,
126,"""Why, I've driven one for years,"" said he.  ""By George!"" he added.  ""I"
126,never thought I'd live to take the whole human race in one load.  There's
126,"just room for five, as I remember it.  Get your things on, and I'll be"
126,"ready at the door by ten o'clock."""
126,
126,"Sure enough, at the hour named, the car came purring and crackling from"
126,"the yard with Lord John at the wheel.  I took my seat beside him, while"
126,"the lady, a useful little buffer state, was squeezed in between the two"
126,"men of wrath at the back.  Then Lord John released his brakes, slid his"
126,"lever rapidly from first to third, and we sped off upon the strangest"
126,drive that ever human beings have taken since man first came upon the
126,earth.
126,
126,"You are to picture the loveliness of nature upon that August day, the"
126,"freshness of the morning air, the golden glare of the summer sunshine,"
126,"the cloudless sky, the luxuriant green of the Sussex woods, and the deep"
126,purple of heather-clad downs.  As you looked round upon the many-coloured
126,beauty of the scene all thought of a vast catastrophe would have passed
126,"from your mind had it not been for one sinister sign--the solemn,"
126,all-embracing silence.  There is a gentle hum of life which pervades a
126,"closely-settled country, so deep and constant that one ceases to observe"
126,"it, as the dweller by the sea loses all sense of the constant murmur of"
126,"the waves.  The twitter of birds, the buzz of insects, the far-off echo"
126,"of voices, the lowing of cattle, the distant barking of dogs, roar of"
126,"trains, and rattle of carts--all these form one low, unremitting note,"
126,striking unheeded upon the ear.  We missed it now.  This deadly silence
126,"was appalling.  So solemn was it, so impressive, that the buzz and rattle"
126,"of our motor-car seemed an unwarrantable intrusion, an indecent disregard"
126,of this reverent stillness which lay like a pall over and round the ruins
126,"of humanity.  It was this grim hush, and the tall clouds of smoke which"
126,"rose here and there over the country-side from smoldering buildings,"
126,which cast a chill into our hearts as we gazed round at the glorious
126,panorama of the Weald.
126,
126,And then there were the dead!  At first those endless groups of drawn and
126,grinning faces filled us with a shuddering horror.  So vivid and mordant
126,was the impression that I can live over again that slow descent of the
126,"station hill, the passing by the nurse-girl with the two babes, the sight"
126,"of the old horse on his knees between the shafts, the cabman twisted"
126,"across his seat, and the young man inside with his hand upon the open"
126,door in the very act of springing out.  Lower down were six reapers all
126,"in a litter, their limbs crossing, their dead, unwinking eyes gazing"
126,upwards at the glare of heaven.  These things I see as in a photograph.
126,"But soon, by the merciful provision of nature, the over-excited nerve"
126,ceased to respond.  The very vastness of the horror took away from its
126,"personal appeal.  Individuals merged into groups, groups into crowds,"
126,crowds into a universal phenomenon which one soon accepted as the
126,"inevitable detail of every scene.  Only here and there, where some"
126,"particularly brutal or grotesque incident caught the attention, did the"
126,mind come back with a sudden shock to the personal and human meaning of
126,it all.
126,
126,"Above all, there was the fate of the children.  That, I remember, filled"
126,us with the strongest sense of intolerable injustice.  We could have
126,wept--Mrs. Challenger did weep--when we passed a great council school and
126,saw the long trail of tiny figures scattered down the road which led from
126,it.  They had been dismissed by their terrified teachers and were
126,speeding for their homes when the poison caught them in its net.  Great
126,numbers of people were at the open windows of the houses.  In Tunbridge
126,"Wells there was hardly one which had not its staring, smiling face.  At"
126,"the last instant the need of air, that very craving for oxygen which we"
126,"alone had been able to satisfy, had sent them flying to the window.  The"
126,"sidewalks too were littered with men and women, hatless and bonnetless,"
126,who had rushed out of the houses.  Many of them had fallen in the
126,roadway.  It was a lucky thing that in Lord John we had found an expert
126,"driver, for it was no easy matter to pick one's way.  Passing through the"
126,"villages or towns we could only go at a walking pace, and once, I"
126,"remember, opposite the school at Tonbridge, we had to halt some time"
126,while we carried aside the bodies which blocked our path.
126,
126,
126,"A few small, definite pictures stand out in my memory from amid that long"
126,panorama of death upon the Sussex and Kentish high roads.  One was that
126,"of a great, glittering motor-car standing outside the inn at the village"
126,"of Southborough.  It bore, as I should guess, some pleasure party upon"
126,their return from Brighton or from Eastbourne.  There were three gaily
126,"dressed women, all young and beautiful, one of them with a Peking spaniel"
126,upon her lap.  With them were a rakish-looking elderly man and a young
126,"aristocrat, his eyeglass still in his eye, his cigarette burned down to"
126,the stub between the fingers of his begloved hand.  Death must have come
126,on them in an instant and fixed them as they sat.  Save that the elderly
126,"man had at the last moment torn out his collar in an effort to breathe,"
126,they might all have been asleep.  On one side of the car a waiter with
126,some broken glasses beside a tray was huddled near the step.  On the
126,"other, two very ragged tramps, a man and a woman, lay where they had"
126,"fallen, the man with his long, thin arm still outstretched, even as he"
126,had asked for alms in his lifetime.  One instant of time had put
126,"aristocrat, waiter, tramp, and dog upon one common footing of inert and"
126,dissolving protoplasm.
126,
126,"I remember another singular picture, some miles on the London side of"
126,"Sevenoaks.  There is a large convent upon the left, with a long, green"
126,slope in front of it.  Upon this slope were assembled a great number of
126,"school children, all kneeling at prayer.  In front of them was a fringe"
126,"of nuns, and higher up the slope, facing towards them, a single figure"
126,whom we took to be the Mother Superior.  Unlike the pleasure-seekers in
126,"the motor-car, these people seemed to have had warning of their danger"
126,"and to have died beautifully together, the teachers and the taught,"
126,assembled for their last common lesson.
126,
126,"My mind is still stunned by that terrific experience, and I grope vainly"
126,for means of expression by which I can reproduce the emotions which we
126,"felt.  Perhaps it is best and wisest not to try, but merely to indicate"
126,"the facts.  Even Summerlee and Challenger were crushed, and we heard"
126,nothing of our companions behind us save an occasional whimper from the
126,"lady.  As to Lord John, he was too intent upon his wheel and the"
126,difficult task of threading his way along such roads to have time or
126,inclination for conversation.  One phrase he used with such wearisome
126,iteration that it stuck in my memory and at last almost made me laugh as
126,a comment upon the day of doom.
126,
126,"""Pretty doin's!  What!"""
126,
126,That was his ejaculation as each fresh tremendous combination of death
126,"and disaster displayed itself before us.  ""Pretty doin's!  What!"" he"
126,"cried, as we descended the station hill at Rotherfield, and it was still"
126,"""Pretty doin's!  What!"" as we picked our way through a wilderness of"
126,death in the High Street of Lewisham and the Old Kent Road.
126,
126,It was here that we received a sudden and amazing shock.  Out of the
126,window of a humble corner house there appeared a fluttering handkerchief
126,"waving at the end of a long, thin human arm.  Never had the sight of"
126,unexpected death caused our hearts to stop and then throb so wildly as
126,did this amazing indication of life.  Lord John ran the motor to the
126,"curb, and in an instant we had rushed through the open door of the house"
126,and up the staircase to the second-floor front room from which the signal
126,proceeded.
126,
126,"A very old lady sat in a chair by the open window, and close to her, laid"
126,"across a second chair, was a cylinder of oxygen, smaller but of the same"
126,"shape as those which had saved our own lives.  She turned her thin,"
126,"drawn, bespectacled face toward us as we crowded in at the doorway."
126,
126,"""I feared that I was abandoned here forever,"" said she, ""for I am an"
126,"invalid and cannot stir."""
126,
126,"""Well, madam,"" Challenger answered, ""it is a lucky chance that we"
126,"happened to pass."""
126,
126,"""I have one all-important question to ask you,"" said she.  ""Gentlemen, I"
126,beg that you will be frank with me.  What effect will these events have
126,"upon London and North-Western Railway shares?"""
126,
126,We should have laughed had it not been for the tragic eagerness with
126,"which she listened for our answer.  Mrs. Burston, for that was her name,"
126,"was an aged widow, whose whole income depended upon a small holding of"
126,this stock.  Her life had been regulated by the rise and fall of the
126,"dividend, and she could form no conception of existence save as it was"
126,affected by the quotation of her shares.  In vain we pointed out to her
126,that all the money in the world was hers for the taking and was useless
126,"when taken.  Her old mind would not adapt itself to the new idea, and she"
126,"wept loudly over her vanished stock.  ""It was all I had,"" she wailed."
126,"""If that is gone I may as well go too."""
126,
126,Amid her lamentations we found out how this frail old plant had lived
126,where the whole great forest had fallen.  She was a confirmed invalid and
126,"an asthmatic.  Oxygen had been prescribed for her malady, and a tube was"
126,in her room at the moment of the crisis.  She had naturally inhaled some
126,as had been her habit when there was a difficulty with her breathing.  It
126,"had given her relief, and by doling out her supply she had managed to"
126,survive the night.  Finally she had fallen asleep and been awakened by
126,"the buzz of our motor-car.  As it was impossible to take her on with us,"
126,we saw that she had all necessaries of life and promised to communicate
126,"with her in a couple of days at the latest.  So we left her, still"
126,weeping bitterly over her vanished stock.
126,
126,As we approached the Thames the block in the streets became thicker and
126,the obstacles more bewildering.  It was with difficulty that we made our
126,way across London Bridge.  The approaches to it upon the Middlesex side
126,were choked from end to end with frozen traffic which made all further
126,advance in that direction impossible.  A ship was blazing brightly
126,"alongside one of the wharves near the bridge, and the air was full of"
126,drifting smuts and of a heavy acrid smell of burning.  There was a cloud
126,"of dense smoke somewhere near the Houses of Parliament, but it was"
126,impossible from where we were to see what was on fire.
126,
126,"""I don't know how it strikes you,"" Lord John remarked as he brought his"
126,"engine to a standstill, ""but it seems to me the country is more cheerful"
126,than the town.  Dead London is gettin' on my nerves.  I'm for a cast
126,"round and then gettin' back to Rotherfield."""
126,
126,"""I confess that I do not see what we can hope for here,"" said Professor"
126,Summerlee.
126,
126,"""At the same time,"" said Challenger, his great voice booming strangely"
126,"amid the silence, ""it is difficult for us to conceive that out of seven"
126,millions of people there is only this one old woman who by some
126,peculiarity of constitution or some accident of occupation has managed to
126,"survive this catastrophe."""
126,
126,"""If there should be others, how can we hope to find them, George?"" asked"
126,"the lady.  ""And yet I agree with you that we cannot go back until we have"
126,"tried."""
126,
126,"Getting out of the car and leaving it by the curb, we walked with some"
126,difficulty along the crowded pavement of King William Street and entered
126,"the open door of a large insurance office.  It was a corner house, and we"
126,"chose it as commanding a view in every direction.  Ascending the stair,"
126,"we passed through what I suppose to have been the board-room, for eight"
126,elderly men were seated round a long table in the centre of it.  The high
126,window was open and we all stepped out upon the balcony.  From it we
126,"could see the crowded city streets radiating in every direction, while"
126,below us the road was black from side to side with the tops of the
126,"motionless taxis.  All, or nearly all, had their heads pointed outwards,"
126,showing how the terrified men of the city had at the last moment made a
126,vain endeavor to rejoin their families in the suburbs or the country.
126,Here and there amid the humbler cabs towered the great brass-spangled
126,"motor-car of some wealthy magnate, wedged hopelessly among the dammed"
126,stream of arrested traffic.  Just beneath us there was such a one of
126,"great size and luxurious appearance, with its owner, a fat old man,"
126,"leaning out, half his gross body through the window, and his podgy hand,"
126,"gleaming with diamonds, outstretched as he urged his chauffeur to make a"
126,last effort to break through the press.
126,
126,"A dozen motor-buses towered up like islands in this flood, the passengers"
126,who crowded the roofs lying all huddled together and across each others'
126,laps like a child's toys in a nursery.  On a broad lamp pedestal in the
126,"centre of the roadway, a burly policeman was standing, leaning his back"
126,against the post in so natural an attitude that it was hard to realize
126,"that he was not alive, while at his feet there lay a ragged newsboy with"
126,his bundle of papers on the ground beside him.  A paper-cart had got
126,"blocked in the crowd, and we could read in large letters, black upon"
126,"yellow, ""Scene at Lord's.  County Match Interrupted.""  This must have"
126,"been the earliest edition, for there were other placards bearing the"
126,"legend, ""Is It the End?  Great Scientist's Warning.""  And another, ""Is"
126,"Challenger Justified?  Ominous Rumours."""
126,
126,"Challenger pointed the latter placard out to his wife, as it thrust"
126,itself like a banner above the throng.  I could see him throw out his
126,chest and stroke his beard as he looked at it.  It pleased and flattered
126,that complex mind to think that London had died with his name and his
126,words still present in their thoughts.  His feelings were so evident that
126,they aroused the sardonic comment of his colleague.
126,
126,"""In the limelight to the last, Challenger,"" he remarked."
126,
126,"""So it would appear,"" he answered complacently.  ""Well,"" he added as he"
126,"looked down the long vista of the radiating streets, all silent and all"
126,"choked up with death, ""I really see no purpose to be served by our"
126,staying any longer in London.  I suggest that we return at once to
126,Rotherfield and then take counsel as to how we shall most profitably
126,"employ the years which lie before us."""
126,
126,Only one other picture shall I give of the scenes which we carried back
126,in our memories from the dead city.  It is a glimpse which we had of the
126,"interior of the old church of St.  Mary's, which is at the very point"
126,where our car was awaiting us.  Picking our way among the prostrate
126,"figures upon the steps, we pushed open the swing door and entered.  It"
126,was a wonderful sight.  The church was crammed from end to end with
126,kneeling figures in every posture of supplication and abasement.  At the
126,"last dreadful moment, brought suddenly face to face with the realities of"
126,"life, those terrific realities which hang over us even while we follow"
126,"the shadows, the terrified people had rushed into those old city churches"
126,which for generations had hardly ever held a congregation.  There they
126,"huddled as close as they could kneel, many of them in their agitation"
126,"still wearing their hats, while above them in the pulpit a young man in"
126,lay dress had apparently been addressing them when he and they had been
126,"overwhelmed by the same fate.  He lay now, like Punch in his booth, with"
126,his head and two limp arms hanging over the ledge of the pulpit.  It was
126,"a nightmare, the grey, dusty church, the rows of agonized figures, the"
126,"dimness and silence of it all.  We moved about with hushed whispers,"
126,walking upon our tip-toes.
126,
126,"And then suddenly I had an idea.  At one corner of the church, near the"
126,"door, stood the ancient font, and behind it a deep recess in which there"
126,hung the ropes for the bell-ringers.  Why should we not send a message
126,out over London which would attract to us anyone who might still be
126,"alive?  I ran across, and pulling at the list-covered rope, I was"
126,surprised to find how difficult it was to swing the bell.  Lord John had
126,followed me.
126,
126,"""By George, young fellah!"" said he, pulling off his coat.  ""You've hit on"
126,"a dooced good notion.  Give me a grip and we'll soon have a move on it."""
126,
126,
126,"But, even then, so heavy was the bell that it was not until Challenger"
126,and Summerlee had added their weight to ours that we heard the roaring
126,and clanging above our heads which told us that the great clapper was
126,ringing out its music.  Far over dead London resounded our message of
126,comradeship and hope to any fellow-man surviving.  It cheered our own
126,"hearts, that strong, metallic call, and we turned the more earnestly to"
126,"our work, dragged two feet off the earth with each upward jerk of the"
126,"rope, but all straining together on the downward heave, Challenger the"
126,"lowest of all, bending all his great strength to the task and flopping up"
126,"and down like a monstrous bull-frog, croaking with every pull.  It was at"
126,that moment that an artist might have taken a picture of the four
126,"adventurers, the comrades of many strange perils in the past, whom fate"
126,"had now chosen for so supreme an experience.  For half an hour we worked,"
126,"the sweat dropping from our faces, our arms and backs aching with the"
126,exertion.  Then we went out into the portico of the church and looked
126,"eagerly up and down the silent, crowded streets.  Not a sound, not a"
126,"motion, in answer to our summons."
126,
126,"""It's no use.  No one is left,"" I cried."
126,
126,"""We can do nothing more,"" said Mrs. Challenger.  ""For God's sake, George,"
126,"let us get back to Rotherfield.  Another hour of this dreadful, silent"
126,"city would drive me mad."""
126,
126,We got into the car without another word.  Lord John backed her round and
126,turned her to the south.  To us the chapter seemed closed.  Little did we
126,foresee the strange new chapter which was to open.
126,
126,
126,
126,Chapter VI
126,
126,THE GREAT AWAKENING
126,
126,
126,"And now I come to the end of this extraordinary incident, so"
126,"overshadowing in its importance, not only in our own small, individual"
126,"lives, but in the general history of the human race.  As I said when I"
126,"began my narrative, when that history comes to be written, this"
126,occurrence will surely stand out among all other events like a mountain
126,towering among its foothills.  Our generation has been reserved for a
126,very special fate since it has been chosen to experience so wonderful a
126,thing.  How long its effect may last--how long mankind may preserve the
126,humility and reverence which this great shock has taught it--can only be
126,shown by the future.  I think it is safe to say that things can never be
126,quite the same again.  Never can one realize how powerless and ignorant
126,"one is, and how one is upheld by an unseen hand, until for an instant"
126,that hand has seemed to close and to crush.  Death has been imminent upon
126,us.  We know that at any moment it may be again.  That grim presence
126,"shadows our lives, but who can deny that in that shadow the sense of"
126,"duty, the feeling of sobriety and responsibility, the appreciation of the"
126,"gravity and of the objects of life, the earnest desire to develop and"
126,"improve, have grown and become real with us to a degree that has leavened"
126,our whole society from end to end?  It is something beyond sects and
126,"beyond dogmas.  It is rather an alteration of perspective, a shifting of"
126,"our sense of proportion, a vivid realization that we are insignificant"
126,"and evanescent creatures, existing on sufferance and at the mercy of the"
126,first chill wind from the unknown.  But if the world has grown graver
126,"with this knowledge it is not, I think, a sadder place in consequence."
126,Surely we are agreed that the more sober and restrained pleasures of the
126,"present are deeper as well as wiser than the noisy, foolish hustle which"
126,passed so often for enjoyment in the days of old--days so recent and yet
126,already so inconceivable.  Those empty lives which were wasted in aimless
126,"visiting and being visited, in the worry of great and unnecessary"
126,"households, in the arranging and eating of elaborate and tedious meals,"
126,"have now found rest and health in the reading, the music, the gentle"
126,family communion which comes from a simpler and saner division of their
126,time.  With greater health and greater pleasure they are richer than
126,"before, even after they have paid those increased contributions to the"
126,common fund which have so raised the standard of life in these islands.
126,
126,There is some clash of opinion as to the exact hour of the great
126,"awakening.  It is generally agreed that, apart from the difference of"
126,"clocks, there may have been local causes which influenced the action of"
126,"the poison.  Certainly, in each separate district the resurrection was"
126,practically simultaneous.  There are numerous witnesses that Big Ben
126,pointed to ten minutes past six at the moment.  The Astronomer Royal has
126,"fixed the Greenwich time at twelve past six.  On the other hand, Laird"
126,"Johnson, a very capable East Anglia observer, has recorded six-twenty as"
126,the hour.  In the Hebrides it was as late as seven.  In our own case
126,"there can be no doubt whatever, for I was seated in Challenger's study"
126,with his carefully tested chronometer in front of me at the moment.  The
126,hour was a quarter-past six.
126,
126,
126,An enormous depression was weighing upon my spirits.  The cumulative
126,effect of all the dreadful sights which we had seen upon our journey was
126,heavy upon my soul.  With my abounding animal health and great physical
126,energy any kind of mental clouding was a rare event.  I had the Irish
126,faculty of seeing some gleam of humor in every darkness.  But now the
126,obscurity was appalling and unrelieved.  The others were downstairs
126,"making their plans for the future.  I sat by the open window, my chin"
126,resting upon my hand and my mind absorbed in the misery of our situation.
126,Could we continue to live?  That was the question which I had begun to
126,ask myself.  Was it possible to exist upon a dead world?  Just as in
126,"physics the greater body draws to itself the lesser, would we not feel an"
126,overpowering attraction from that vast body of humanity which had passed
126,into the unknown?  How would the end come?  Would it be from a return of
126,the poison?  Or would the earth be uninhabitable from the mephitic
126,"products of universal decay?  Or, finally, might our awful situation prey"
126,upon and unbalance our minds?  A group of insane folk upon a dead world!
126,My mind was brooding upon this last dreadful idea when some slight noise
126,caused me to look down upon the road beneath me.  The old cab horse was
126,coming up the hill!
126,
126,"I was conscious at the same instant of the twittering of birds, of"
126,"someone coughing in the yard below, and of a background of movement in"
126,"the landscape.  And yet I remember that it was that absurd, emaciated,"
126,superannuated cab-horse which held my gaze.  Slowly and wheezily it was
126,climbing the slope.  Then my eye traveled to the driver sitting hunched
126,up upon the box and finally to the young man who was leaning out of the
126,window in some excitement and shouting a direction.  They were all
126,"indubitably, aggressively alive!"
126,
126,Everybody was alive once more!  Had it all been a delusion?  Was it
126,conceivable that this whole poison belt incident had been an elaborate
126,dream?  For an instant my startled brain was really ready to believe it.
126,"Then I looked down, and there was the rising blister on my hand where it"
126,"was frayed by the rope of the city bell.  It had really been so, then."
126,And yet here was the world resuscitated--here was life come back in an
126,"instant full tide to the planet.  Now, as my eyes wandered all over the"
126,"great landscape, I saw it in every direction--and moving, to my"
126,"amazement, in the very same groove in which it had halted.  There were"
126,the golfers.  Was it possible that they were going on with their game?
126,"Yes, there was a fellow driving off from a tee, and that other group upon"
126,the green were surely putting for the hole.  The reapers were slowly
126,trooping back to their work.  The nurse-girl slapped one of her charges
126,and then began to push the perambulator up the hill.  Everyone had
126,unconcernedly taken up the thread at the very point where they had
126,dropped it.
126,
126,"I rushed downstairs, but the hall door was open, and I heard the voices"
126,"of my companions, loud in astonishment and congratulation, in the yard."
126,"How we all shook hands and laughed as we came together, and how Mrs."
126,"Challenger kissed us all in her emotion, before she finally threw herself"
126,into the bear-hug of her husband.
126,
126,"""But they could not have been asleep!"" cried Lord John.  ""Dash it all,"
126,"Challenger, you don't mean to believe that those folk were asleep with"
126,their staring eyes and stiff limbs and that awful death grin on their
126,"faces!"""
126,
126,"""It can only have been the condition that is called catalepsy,"" said"
126,"Challenger.  ""It has been a rare phenomenon in the past and has"
126,"constantly been mistaken for death.  While it endures, the temperature"
126,"falls, the respiration disappears, the heartbeat is indistinguishable--in"
126,"fact, it _is_ death, save that it is evanescent.  Even the most"
126,"comprehensive mind""--here he closed his eyes and simpered--""could hardly"
126,"conceive a universal outbreak of it in this fashion."""
126,
126,"""You may label it catalepsy,"" remarked Summerlee, ""but, after all, that"
126,"is only a name, and we know as little of the result as we do of the"
126,poison which has caused it.  The most we can say is that the vitiated
126,"ether has produced a temporary death."""
126,
126,Austin was seated all in a heap on the step of the car.  It was his
126,coughing which I had heard from above.  He had been holding his head in
126,"silence, but now he was muttering to himself and running his eyes over"
126,the car.
126,
126,"""Young fat-head!"" he grumbled.  ""Can't leave things alone!"""
126,
126,"""What's the matter, Austin?"""
126,
126,"""Lubricators left running, sir.  Someone has been fooling with the car."
126,"I expect it's that young garden boy, sir."""
126,
126,Lord John looked guilty.
126,
126,"""I don't know what's amiss with me,"" continued Austin, staggering to his"
126,"feet.  ""I expect I came over queer when I was hosing her down.  I seem to"
126,remember flopping over by the step.  But I'll swear I never left those
126,"lubricator taps on."""
126,
126,In a condensed narrative the astonished Austin was told what had happened
126,to himself and the world.  The mystery of the dripping lubricators was
126,also explained to him.  He listened with an air of deep distrust when
126,told how an amateur had driven his car and with absorbed interest to the
126,few sentences in which our experiences of the sleeping city were
126,recorded.  I can remember his comment when the story was concluded.
126,
126,"""Was you outside the Bank of England, sir?"""
126,
126,"""Yes, Austin."""
126,
126,"""With all them millions inside and everybody asleep?"""
126,
126,"""That was so."""
126,
126,"""And I not there!"" he groaned, and turned dismally once more to the"
126,hosing of his car.
126,
126,There was a sudden grinding of wheels upon gravel.  The old cab had
126,actually pulled up at Challenger's door.  I saw the young occupant step
126,"out from it.  An instant later the maid, who looked as tousled and"
126,bewildered as if she had that instant been aroused from the deepest
126,"sleep, appeared with a card upon a tray.  Challenger snorted ferociously"
126,"as he looked at it, and his thick black hair seemed to bristle up in his"
126,wrath.
126,
126,"""A pressman!"" he growled.  Then with a deprecating smile:  ""After all, it"
126,is natural that the whole world should hasten to know what I think of
126,"such an episode."""
126,
126,"""That can hardly be his errand,"" said Summerlee, ""for he was on the road"
126,"in his cab before ever the crisis came."""
126,
126,"I looked at the card:  ""James Baxter, London Correspondent, New York"
126,"Monitor."""
126,
126,"""You'll see him?"" said I."
126,
126,"""Not I."""
126,
126,"""Oh, George!  You should be kinder and more considerate to others."
126,"Surely you have learned something from what we have undergone."""
126,
126,"He tut-tutted and shook his big, obstinate head."
126,
126,"""A poisonous breed!  Eh, Malone?  The worst weed in modern civilization,"
126,the ready tool of the quack and the hindrance of the self-respecting man!
126,"When did they ever say a good word for me?"""
126,
126,"""When did you ever say a good word to them?"" I answered.  ""Come, sir,"
126,this is a stranger who has made a journey to see you.  I am sure that you
126,"won't be rude to him."""
126,
126,"""Well, well,"" he grumbled, ""you come with me and do the talking.  I"
126,protest in advance against any such outrageous invasion of my private
126,"life.""  Muttering and mumbling, he came rolling after me like an angry"
126,and rather ill-conditioned mastiff.
126,
126,The dapper young American pulled out his notebook and plunged instantly
126,into his subject.
126,
126,"""I came down, sir,"" said he, ""because our people in America would very"
126,"much like to hear more about this danger which is, in your opinion,"
126,"pressing upon the world."""
126,
126,"""I know of no danger which is now pressing upon the world,"" Challenger"
126,answered gruffly.
126,
126,The pressman looked at him in mild surprise.
126,
126,"""I meant, sir, the chances that the world might run into a belt of"
126,"poisonous ether."""
126,
126,"""I do not now apprehend any such danger,"" said Challenger."
126,
126,The pressman looked even more perplexed.
126,
126,"""You are Professor Challenger, are you not?"" he asked."
126,
126,"""Yes, sir; that is my name."""
126,
126,"""I cannot understand, then, how you can say that there is no such danger."
126,"I am alluding to your own letter, published above your name in the London"
126,"Times of this morning."""
126,
126,It was Challenger's turn to look surprised.
126,
126,"""This morning?"" said he.  ""No London Times was published this morning."""
126,
126,"""Surely, sir,"" said the American in mild remonstrance, ""you must admit"
126,"that the London Times is a daily paper.""  He drew out a copy from his"
126,"inside pocket.  ""Here is the letter to which I refer."""
126,
126,Challenger chuckled and rubbed his hands.
126,
126,"""I begin to understand,"" said he.  ""So you read this letter this morning?"""
126,
126,"""Yes, sir."""
126,
126,"""And came at once to interview me?"""
126,
126,"""Yes, sir."""
126,
126,"""Did you observe anything unusual upon the journey down?"""
126,
126,"""Well, to tell the truth, your people seemed more lively and generally"
126,human than I have ever seen them.  The baggage man set out to tell me a
